IP,REG,fi,seg,result_class,FUC,INS,INS_FULL,Masked,Crash,Dynamic Execution,Masked%,Crash%,INS_type,CrashOnSameIP
40120d,rflags,60074180,6827,masked,<bpnn_free>,add,"add, $0x1,%rbp",1,0,29.332737,59.70149253731344,40.298507462686565,INTEGER,0.32558139534883723
400fe8,xmm1,60081469,11607,masked,<bpnn_randomize_weights>,add,"add, $0x1,%rbx",1,0,29.336296,59.70149253731344,40.298507462686565,INTEGER,0.39768339768339767
400ff1,rsp,60086522,7030,masked,<bpnn_randomize_weights>,cvtsi2ss,"cvtsi2ss, %eax,%xmm0",1,0,29.338763,59.70149253731344,40.298507462686565,CONVERT,0.3741851368970013
400fe8,rdx,60089893,7503,crash,<bpnn_randomize_weights>,add,"add, $0x1,%rbx",0,1,29.340409,59.20398009950249,40.79601990049751,INTEGER,0.39768339768339767
400cec,rbx,60097918,8072,masked,<bpnn_adjust_weights._omp_fn.1>,movss,"movss, (%rcx),%xmm1",1,0,29.344328,59.20398009950249,40.79601990049751,DATAXFER,0.4444444444444444
400fd0,xmm1,60131193,4733,masked,<bpnn_randomize_weights>,test,"test, %r12d,%r12d",1,0,29.360576,59.20398009950249,40.79601990049751,CONDITION,0.2916666666666667
400d98,xmm0,60133473,10060,crash,<bpnn_layerforward._omp_fn.0>,mov,"mov, (%r8,%rax,8),%rdx",0,1,29.361689,59.20398009950249,40.79601990049751,DATAXFER,0.4327956989247312
4012e7,xmm0,60199881,8641,crash,<bpnn_create>,add,"add, $0x1,%rcx",0,1,29.394116,59.20398009950249,40.79601990049751,INTEGER,0.36427566807313644
4012e7,rflags,60201223,3359,masked,<bpnn_create>,add,"add, $0x1,%rcx",1,0,29.394771,59.20398009950249,40.79601990049751,INTEGER,0.36427566807313644
400fe8,xmm0,60262683,7457,masked,<bpnn_randomize_weights>,add,"add, $0x1,%rbx",1,0,29.424782,59.70149253731344,40.298507462686565,INTEGER,0.39768339768339767
4012e7,rcx,60263229,6862,masked,<bpnn_create>,add,"add, $0x1,%rcx",1,0,29.425049,59.70149253731344,40.298507462686565,INTEGER,0.36427566807313644
400ff8,xmm0,60280851,6741,masked,<bpnn_randomize_weights>,mulss,"mulss, 0x1090(%rip),%xmm0",1,0,29.433653,60.19900497512438,39.80099502487562,FP,0.3530895334174023
400fe4,rcx,60289415,1624,crash,<bpnn_randomize_weights>,lea,"lea, (%rax,%rbx,4),%rbp",0,1,29.437835,59.70149253731344,40.298507462686565,INTEGER,0.37659033078880405
400fe4,rflags,60296090,9258,masked,<bpnn_randomize_weights>,lea,"lea, (%rax,%rbx,4),%rbp",1,0,29.441095,60.19900497512438,39.80099502487562,INTEGER,0.37659033078880405
400d98,xmm0,60314701,6972,masked,<bpnn_layerforward._omp_fn.0>,mov,"mov, (%r8,%rax,8),%rdx",1,0,29.450182,60.19900497512438,39.80099502487562,DATAXFER,0.4327956989247312
400ccc,xmm0,60317626,12164,crash,<bpnn_adjust_weights._omp_fn.1>,add,"add, $0x1,%rax",0,1,29.451611,60.19900497512438,39.80099502487562,INTEGER,0.3616600790513834
400da6,rax,60368727,9337,masked,<bpnn_layerforward._omp_fn.0>,add,"add, $0x1,%rax",1,0,29.476563,60.19900497512438,39.80099502487562,INTEGER,0.390625
4012f3,rflags,60377486,13032,crash,<bpnn_create>,cmp,"cmp, %r8d,%r12d",0,1,29.48084,60.19900497512438,39.80099502487562,CONDITION,0.39285714285714285
400ff5,xmm0,60381484,8267,masked,<bpnn_randomize_weights>,cmp,"cmp, %ebx,%r12d",1,0,29.482792,59.70149253731344,40.298507462686565,CONDITION,0.3639896373056995
400fe8,rcx,60382125,859,crash,<bpnn_randomize_weights>,add,"add, $0x1,%rbx",0,1,29.483105,60.19900497512438,39.80099502487562,INTEGER,0.39768339768339767
400d98,rbp,60437184,5676,masked,<bpnn_layerforward._omp_fn.0>,mov,"mov, (%r8,%rax,8),%rdx",1,0,29.50999,59.70149253731344,40.298507462686565,DATAXFER,0.4327956989247312
400f7a,r14,60447899,12599,crash,<alloc_2d_dbl>,mov,"mov, %ebp,%edi",0,1,29.515222,59.20398009950249,40.79601990049751,DATAXFER,0.36046511627906974
400ff5,xmm0,60463265,3581,crash,<bpnn_randomize_weights>,cmp,"cmp, %ebx,%r12d",0,1,29.522726,59.20398009950249,40.79601990049751,CONDITION,0.3639896373056995
400ff8,rbp,60474397,12935,masked,<bpnn_randomize_weights>,mulss,"mulss, 0x1090(%rip),%xmm0",1,0,29.528161,58.70646766169154,41.29353233830846,FP,0.3530895334174023
400fe0,xmm0,60483599,9328,masked,<bpnn_randomize_weights>,mov,"mov, (%r15,%r14,8),%rax",1,0,29.532655,58.70646766169154,41.29353233830846,DATAXFER,0.36540962288686607
4012d4,xmm0,60499375,2952,crash,<bpnn_create>,mov,"mov, (%rax,%r8,8),%rdx",0,1,29.540358,59.20398009950249,40.79601990049751,DATAXFER,0.4523809523809524
400da6,rcx,60506673,10724,masked,<bpnn_layerforward._omp_fn.0>,add,"add, $0x1,%rax",1,0,29.543922,58.70646766169154,41.29353233830846,INTEGER,0.390625
4012e7,xmm1,60520105,10723,masked,<bpnn_create>,add,"add, $0x1,%rcx",1,0,29.55048,59.20398009950249,40.79601990049751,INTEGER,0.36427566807313644
400fe4,rflags,60537207,8995,crash,<bpnn_randomize_weights>,lea,"lea, (%rax,%rbx,4),%rbp",0,1,29.558831,59.20398009950249,40.79601990049751,INTEGER,0.37659033078880405
400cf4,xmm0,60566814,8852,masked,<bpnn_adjust_weights._omp_fn.1>,cvtpd2ps,"cvtpd2ps, %xmm0,%xmm0",1,0,29.573288,58.70646766169154,41.29353233830846,CONVERT,0.39655172413793105
400ff8,rflags,60571573,2443,masked,<bpnn_randomize_weights>,mulss,"mulss, 0x1090(%rip),%xmm0",1,0,29.575612,58.70646766169154,41.29353233830846,FP,0.3530895334174023
400da6,rax,60577752,6595,crash,<bpnn_layerforward._omp_fn.0>,add,"add, $0x1,%rax",0,1,29.578629,59.20398009950249,40.79601990049751,INTEGER,0.390625
400fe0,rax,60638440,9575,crash,<bpnn_randomize_weights>,mov,"mov, (%r15,%r14,8),%rax",0,1,29.608263,58.70646766169154,41.29353233830846,DATAXFER,0.36540962288686607
4012e7,rax,60650698,6284,masked,<bpnn_create>,add,"add, $0x1,%rcx",1,0,29.614249,58.70646766169154,41.29353233830846,INTEGER,0.36427566807313644
400ff1,rax,60658712,11706,masked,<bpnn_randomize_weights>,cvtsi2ss,"cvtsi2ss, %eax,%xmm0",1,0,29.618162,58.208955223880594,41.791044776119406,CONVERT,0.3741851368970013
400fe4,rflags,60670507,4531,crash,<bpnn_randomize_weights>,lea,"lea, (%rax,%rbx,4),%rbp",0,1,29.623921,58.70646766169154,41.29353233830846,INTEGER,0.37659033078880405
400cbe,rflags,60674509,10747,crash,<bpnn_adjust_weights._omp_fn.1>,add,"add, (%r9,%rax,8),%rdx",0,1,29.625875,58.70646766169154,41.29353233830846,INTEGER,0.41434262948207173
400ff5,rax,60684667,11709,masked,<bpnn_randomize_weights>,cmp,"cmp, %ebx,%r12d",1,0,29.630836,59.20398009950249,40.79601990049751,CONDITION,0.3639896373056995
400cd9,xmm0,60684983,3483,crash,<bpnn_adjust_weights._omp_fn.1>,mulsd,"mulsd, %xmm1,%xmm0",0,1,29.63099,59.20398009950249,40.79601990049751,FP,0.38
400d9c,rbp,60713205,297,masked,<bpnn_layerforward._omp_fn.0>,movss,"movss, (%rdx,%rbx,1),%xmm0",1,0,29.644771,59.20398009950249,40.79601990049751,DATAXFER,0.38
400cd0,rax,60750150,8788,masked,<bpnn_adjust_weights._omp_fn.1>,cmp,"cmp, %eax,%ebx",1,0,29.662811,58.70646766169154,41.29353233830846,CONDITION,0.37467018469656993
4012eb,rbx,60754987,8791,masked,<bpnn_create>,cmp,"cmp, %ecx,%ebx",1,0,29.665173,58.208955223880594,41.791044776119406,CONDITION,0.39040207522697795
400fe4,xmm0,60760895,10432,masked,<bpnn_randomize_weights>,lea,"lea, (%rax,%rbx,4),%rbp",1,0,29.668057,57.71144278606965,42.288557213930346,INTEGER,0.37659033078880405
400da6,rflags,60804420,5188,masked,<bpnn_layerforward._omp_fn.0>,add,"add, $0x1,%rax",1,0,29.689311,57.71144278606965,42.288557213930346,INTEGER,0.390625
400fe4,xmm0,60811300,13311,crash,<bpnn_randomize_weights>,lea,"lea, (%rax,%rbx,4),%rbp",0,1,29.69267,57.71144278606965,42.288557213930346,INTEGER,0.37659033078880405
4012e7,xmm0,60835126,11534,masked,<bpnn_create>,add,"add, $0x1,%rcx",1,0,29.704304,57.21393034825871,42.78606965174129,INTEGER,0.36427566807313644
4012e7,rflags,60866402,318,masked,<bpnn_create>,add,"add, $0x1,%rcx",1,0,29.719576,57.21393034825871,42.78606965174129,INTEGER,0.36427566807313644
400cd5,rdx,60895157,4248,crash,<bpnn_adjust_weights._omp_fn.1>,mulsd,"mulsd, %xmm2,%xmm0",0,1,29.733617,57.21393034825871,42.78606965174129,FP,0.35294117647058826
400f7c,rdi,60930195,10713,masked,<alloc_2d_dbl>,add,"add, $0x8,%rbx",1,0,29.750726,57.21393034825871,42.78606965174129,INTEGER,0.352112676056338
400cc2,rdx,60961579,7343,masked,<bpnn_adjust_weights._omp_fn.1>,mov,"mov, %rsi,%rcx",1,0,29.766051,57.21393034825871,42.78606965174129,DATAXFER,0.37037037037037035
4012e7,rflags,60972340,709,crash,<bpnn_create>,add,"add, $0x1,%rcx",0,1,29.771305,56.71641791044776,43.28358208955224,INTEGER,0.36427566807313644
400ff5,rbp,60978477,9544,masked,<bpnn_randomize_weights>,cmp,"cmp, %ebx,%r12d",1,0,29.774302,56.71641791044776,43.28358208955224,CONDITION,0.3639896373056995
401216,rdx,61022160,10268,masked,<bpnn_free>,cmp,"cmp, %ebp,%r13d",1,0,29.795632,57.21393034825871,42.78606965174129,CONDITION,0.30434782608695654
400da6,rcx,61034549,9740,masked,<bpnn_layerforward._omp_fn.0>,add,"add, $0x1,%rax",1,0,29.801682,57.21393034825871,42.78606965174129,INTEGER,0.390625
400cd0,xmm0,61043007,9660,crash,<bpnn_adjust_weights._omp_fn.1>,cmp,"cmp, %eax,%ebx",0,1,29.805812,57.21393034825871,42.78606965174129,CONDITION,0.37467018469656993
400fe4,rflags,61055212,9758,crash,<bpnn_randomize_weights>,lea,"lea, (%rax,%rbx,4),%rbp",0,1,29.811771,57.71144278606965,42.288557213930346,INTEGER,0.37659033078880405
400ccc,rbx,61059409,6381,crash,<bpnn_adjust_weights._omp_fn.1>,add,"add, $0x1,%rax",0,1,29.813821,57.71144278606965,42.288557213930346,INTEGER,0.3616600790513834
4012eb,rbp,61063357,6658,masked,<bpnn_create>,cmp,"cmp, %ecx,%ebx",1,0,29.815749,57.71144278606965,42.288557213930346,CONDITION,0.39040207522697795
4012d0,xmm0,61079552,10752,masked,<bpnn_create>,test,"test, %ebx,%ebx",1,0,29.823657,57.21393034825871,42.78606965174129,CONDITION,0.3111111111111111
4012e7,rcx,61085580,1080,crash,<bpnn_create>,add,"add, $0x1,%rcx",0,1,29.8266,57.21393034825871,42.78606965174129,INTEGER,0.36427566807313644
400ccc,rcx,61090762,7161,masked,<bpnn_adjust_weights._omp_fn.1>,add,"add, $0x1,%rax",1,0,29.82913,57.21393034825871,42.78606965174129,INTEGER,0.3616600790513834
400ff8,rbx,61092834,6624,crash,<bpnn_randomize_weights>,mulss,"mulss, 0x1090(%rip),%xmm0",0,1,29.830142,57.21393034825871,42.78606965174129,FP,0.3530895334174023
400cd2,rcx,61112750,3611,masked,<bpnn_adjust_weights._omp_fn.1>,cvtps2pd,"cvtps2pd, %xmm1,%xmm1",1,0,29.839867,57.71144278606965,42.288557213930346,CONVERT,0.4230769230769231
40120d,rcx,61142623,352,masked,<bpnn_free>,add,"add, $0x1,%rbp",1,0,29.854454,57.21393034825871,42.78606965174129,INTEGER,0.32558139534883723
4012e7,rsp,61146389,10746,crash,<bpnn_create>,add,"add, $0x1,%rcx",0,1,29.856293,57.21393034825871,42.78606965174129,INTEGER,0.36427566807313644
401d51,rbp,61164402,13129,masked,<load>,mulss,"mulss, 0x337(%rip),%xmm0",1,0,29.865089,57.71144278606965,42.288557213930346,FP,0.3269230769230769
400fe0,rdx,61164669,6252,crash,<bpnn_randomize_weights>,mov,"mov, (%r15,%r14,8),%rax",0,1,29.865219,57.71144278606965,42.288557213930346,DATAXFER,0.36540962288686607
40100b,xmm0,61187993,9975,crash,<bpnn_randomize_weights>,cmp,"cmp, %r14d,%r13d",0,1,29.876608,57.71144278606965,42.288557213930346,CONDITION,0.37254901960784315
400f24,rflags,61218935,12393,crash,<alloc_1d_dbl>,pop,"pop, %rbx",0,1,29.891717,58.208955223880594,41.791044776119406,STACK,0.3829787234042553
4012eb,rcx,61219146,6575,crash,<bpnn_create>,cmp,"cmp, %ecx,%ebx",0,1,29.89182,58.208955223880594,41.791044776119406,CONDITION,0.39040207522697795
400fe8,rax,61230373,7331,crash,<bpnn_randomize_weights>,add,"add, $0x1,%rbx",0,1,29.897302,58.70646766169154,41.29353233830846,INTEGER,0.39768339768339767
400ff8,xmm0,61235473,11869,crash,<bpnn_randomize_weights>,mulss,"mulss, 0x1090(%rip),%xmm0",0,1,29.899792,59.20398009950249,40.79601990049751,FP,0.3530895334174023
400ff8,rax,61247879,3430,masked,<bpnn_randomize_weights>,mulss,"mulss, 0x1090(%rip),%xmm0",1,0,29.90585,59.20398009950249,40.79601990049751,FP,0.3530895334174023
400cbe,rcx,61250880,12400,masked,<bpnn_adjust_weights._omp_fn.1>,add,"add, (%r9,%rax,8),%rdx",1,0,29.907316,59.20398009950249,40.79601990049751,INTEGER,0.41434262948207173
400cd0,rbx,61261302,373,masked,<bpnn_adjust_weights._omp_fn.1>,cmp,"cmp, %eax,%ebx",1,0,29.912405,58.70646766169154,41.29353233830846,CONDITION,0.37467018469656993
400cbe,rax,61269423,13565,crash,<bpnn_adjust_weights._omp_fn.1>,add,"add, (%r9,%rax,8),%rdx",0,1,29.91637,58.70646766169154,41.29353233830846,INTEGER,0.41434262948207173
400cd0,rcx,61271510,10082,masked,<bpnn_adjust_weights._omp_fn.1>,cmp,"cmp, %eax,%ebx",1,0,29.917389,58.208955223880594,41.791044776119406,CONDITION,0.37467018469656993
400ce4,rflags,61285630,8530,crash,<bpnn_adjust_weights._omp_fn.1>,mulsd,"mulsd, %xmm2,%xmm1",0,1,29.924284,58.70646766169154,41.29353233830846,FP,0.3877551020408163
400cc5,xmm1,61299813,5318,crash,<bpnn_adjust_weights._omp_fn.1>,add,"add, (%r8,%rax,8),%rcx",0,1,29.931209,59.20398009950249,40.79601990049751,INTEGER,0.41252699784017277
400fe4,xmm0,61324498,7551,masked,<bpnn_randomize_weights>,lea,"lea, (%rax,%rbx,4),%rbp",1,0,29.943263,59.70149253731344,40.298507462686565,INTEGER,0.37659033078880405
400cd2,rdx,61336534,213,masked,<bpnn_adjust_weights._omp_fn.1>,cvtps2pd,"cvtps2pd, %xmm1,%xmm1",1,0,29.94914,59.20398009950249,40.79601990049751,CONVERT,0.4230769230769231
4012eb,xmm1,61350135,11667,masked,<bpnn_create>,cmp,"cmp, %ecx,%ebx",1,0,29.955781,59.20398009950249,40.79601990049751,CONDITION,0.39040207522697795
400ff5,rcx,61399660,7631,masked,<bpnn_randomize_weights>,cmp,"cmp, %ebx,%r12d",1,0,29.979964,59.20398009950249,40.79601990049751,CONDITION,0.3639896373056995
400ff1,rflags,61416417,8041,masked,<bpnn_randomize_weights>,cvtsi2ss,"cvtsi2ss, %eax,%xmm0",1,0,29.988147,58.70646766169154,41.29353233830846,CONVERT,0.3741851368970013
400cec,xmm1,61422265,3324,crash,<bpnn_adjust_weights._omp_fn.1>,movss,"movss, (%rcx),%xmm1",0,1,29.991002,58.70646766169154,41.29353233830846,DATAXFER,0.4444444444444444
400ff5,rax,61479663,12013,crash,<bpnn_randomize_weights>,cmp,"cmp, %ebx,%r12d",0,1,30.01903,59.20398009950249,40.79601990049751,CONDITION,0.3639896373056995
400fe0,rcx,61484155,9056,masked,<bpnn_randomize_weights>,mov,"mov, (%r15,%r14,8),%rax",1,0,30.021223,59.20398009950249,40.79601990049751,DATAXFER,0.36540962288686607
400fe0,rcx,61506052,12200,crash,<bpnn_randomize_weights>,mov,"mov, (%r15,%r14,8),%rax",0,1,30.031915,59.20398009950249,40.79601990049751,DATAXFER,0.36540962288686607
400ff8,rdx,61518209,4660,crash,<bpnn_randomize_weights>,mulss,"mulss, 0x1090(%rip),%xmm0",0,1,30.037851,59.20398009950249,40.79601990049751,FP,0.3530895334174023
400ff5,rdx,61528054,1853,masked,<bpnn_randomize_weights>,cmp,"cmp, %ebx,%r12d",1,0,30.042659,59.70149253731344,40.298507462686565,CONDITION,0.3639896373056995
400ff8,rbx,61541766,7003,crash,<bpnn_randomize_weights>,mulss,"mulss, 0x1090(%rip),%xmm0",0,1,30.049354,60.19900497512438,39.80099502487562,FP,0.3530895334174023
401209,rcx,61582698,10600,masked,<bpnn_free>,mov,"mov, (%rax,%rbp,8),%rdi",1,0,30.069341,60.19900497512438,39.80099502487562,DATAXFER,0.3870967741935484
4012d8,rbx,61594626,10998,masked,<bpnn_create>,xor,"xor, %ecx,%ecx",1,0,30.075166,59.70149253731344,40.298507462686565,LOGICAL,0.37254901960784315
400fd0,xmm1,61598331,8896,crash,<bpnn_randomize_weights>,test,"test, %r12d,%r12d",0,1,30.076975,60.19900497512438,39.80099502487562,CONDITION,0.2916666666666667
400ff5,rflags,61599178,3920,masked,<bpnn_randomize_weights>,cmp,"cmp, %ebx,%r12d",1,0,30.077388,60.69651741293532,39.30348258706468,CONDITION,0.3639896373056995
400cbe,rflags,61614505,11271,crash,<bpnn_adjust_weights._omp_fn.1>,add,"add, (%r9,%rax,8),%rdx",0,1,30.084872,60.69651741293532,39.30348258706468,INTEGER,0.41434262948207173
400fe8,rbp,61617484,4928,masked,<bpnn_randomize_weights>,add,"add, $0x1,%rbx",1,0,30.086327,61.19402985074627,38.80597014925373,INTEGER,0.39768339768339767
400cc2,rflags,61622997,9752,masked,<bpnn_adjust_weights._omp_fn.1>,mov,"mov, %rsi,%rcx",1,0,30.089019,61.19402985074627,38.80597014925373,DATAXFER,0.37037037037037035
400cb5,rax,61626718,3576,masked,<bpnn_adjust_weights._omp_fn.1>,movss,"movss, (%r10,%rax,4),%xmm1",1,0,30.090836,61.19402985074627,38.80597014925373,DATAXFER,0.391304347826087
400cc2,rdx,61678649,5497,masked,<bpnn_adjust_weights._omp_fn.1>,mov,"mov, %rsi,%rcx",1,0,30.116194,60.69651741293532,39.30348258706468,DATAXFER,0.37037037037037035
400cd0,xmm1,61701479,2408,masked,<bpnn_adjust_weights._omp_fn.1>,cmp,"cmp, %eax,%ebx",1,0,30.127342,60.69651741293532,39.30348258706468,CONDITION,0.37467018469656993
400ff1,xmm0,61717013,11890,masked,<bpnn_randomize_weights>,cvtsi2ss,"cvtsi2ss, %eax,%xmm0",1,0,30.134927,60.69651741293532,39.30348258706468,CONVERT,0.3741851368970013
400ccc,rbx,61724046,5834,masked,<bpnn_adjust_weights._omp_fn.1>,add,"add, $0x1,%rax",1,0,30.138361,60.19900497512438,39.80099502487562,INTEGER,0.3616600790513834
400ff1,rflags,61725540,2231,crash,<bpnn_randomize_weights>,cvtsi2ss,"cvtsi2ss, %eax,%xmm0",0,1,30.13909,60.19900497512438,39.80099502487562,CONVERT,0.3741851368970013
400d9c,rax,61773954,7395,crash,<bpnn_layerforward._omp_fn.0>,movss,"movss, (%rdx,%rbx,1),%xmm0",0,1,30.162731,60.69651741293532,39.30348258706468,DATAXFER,0.38
400da6,rflags,61777733,9338,masked,<bpnn_layerforward._omp_fn.0>,add,"add, $0x1,%rax",1,0,30.164576,60.69651741293532,39.30348258706468,INTEGER,0.390625
4012e7,rax,61789518,9370,masked,<bpnn_create>,add,"add, $0x1,%rcx",1,0,30.170331,60.69651741293532,39.30348258706468,INTEGER,0.36427566807313644
400f10,xmm0,61805388,4051,masked,<alloc_1d_dbl>,push,"push, %rbx",1,0,30.17808,61.19402985074627,38.80597014925373,STACK,0.46987951807228917
400cbb,rdx,61843767,10984,masked,<bpnn_adjust_weights._omp_fn.1>,mov,"mov, %rsi,%rdx",1,0,30.19682,61.691542288557216,38.308457711442784,DATAXFER,0.3793103448275862
400cbb,rdx,61846348,10402,masked,<bpnn_adjust_weights._omp_fn.1>,mov,"mov, %rsi,%rdx",1,0,30.198081,61.691542288557216,38.308457711442784,DATAXFER,0.3793103448275862
4012e7,xmm0,61865238,3771,masked,<bpnn_create>,add,"add, $0x1,%rcx",1,0,30.207305,61.19402985074627,38.80597014925373,INTEGER,0.36427566807313644
4012eb,rax,61866974,1246,masked,<bpnn_create>,cmp,"cmp, %ecx,%ebx",1,0,30.208152,61.19402985074627,38.80597014925373,CONDITION,0.39040207522697795
4012eb,rbx,61896438,7462,crash,<bpnn_create>,cmp,"cmp, %ecx,%ebx",0,1,30.222539,61.19402985074627,38.80597014925373,CONDITION,0.39040207522697795
400fe8,rbx,61897704,7466,masked,<bpnn_randomize_weights>,add,"add, $0x1,%rbx",1,0,30.223158,61.19402985074627,38.80597014925373,INTEGER,0.39768339768339767
400cc9,rflags,61909450,11267,masked,<bpnn_adjust_weights._omp_fn.1>,cvtps2pd,"cvtps2pd, %xmm0,%xmm0",1,0,30.228893,61.19402985074627,38.80597014925373,CONVERT,0.39655172413793105
400cbe,rdx,61909616,1061,masked,<bpnn_adjust_weights._omp_fn.1>,add,"add, (%r9,%rax,8),%rdx",1,0,30.228974,61.19402985074627,38.80597014925373,INTEGER,0.41434262948207173
4012eb,rflags,61910905,7647,masked,<bpnn_create>,cmp,"cmp, %ecx,%ebx",1,0,30.229604,61.691542288557216,38.308457711442784,CONDITION,0.39040207522697795
400ccc,rflags,62041715,9799,masked,<bpnn_adjust_weights._omp_fn.1>,add,"add, $0x1,%rax",1,0,30.293478,61.691542288557216,38.308457711442784,INTEGER,0.3616600790513834
400cc5,rax,62044252,11451,crash,<bpnn_adjust_weights._omp_fn.1>,add,"add, (%r8,%rax,8),%rcx",0,1,30.294717,62.18905472636816,37.81094527363184,INTEGER,0.41252699784017277
400fe0,xmm0,62064258,4095,masked,<bpnn_randomize_weights>,mov,"mov, (%r15,%r14,8),%rax",1,0,30.304485,62.18905472636816,37.81094527363184,DATAXFER,0.36540962288686607
400d9c,rax,62067192,10670,crash,<bpnn_layerforward._omp_fn.0>,movss,"movss, (%rdx,%rbx,1),%xmm0",0,1,30.305918,62.18905472636816,37.81094527363184,DATAXFER,0.38
400ff1,rbx,62067414,13561,crash,<bpnn_randomize_weights>,cvtsi2ss,"cvtsi2ss, %eax,%xmm0",0,1,30.306026,62.18905472636816,37.81094527363184,CONVERT,0.3741851368970013
400cd0,rbp,62087618,9334,crash,<bpnn_adjust_weights._omp_fn.1>,cmp,"cmp, %eax,%ebx",0,1,30.315892,62.6865671641791,37.3134328358209,CONDITION,0.37467018469656993
400fe4,rflags,62099904,11644,crash,<bpnn_randomize_weights>,lea,"lea, (%rax,%rbx,4),%rbp",0,1,30.321891,63.18407960199005,36.81592039800995,INTEGER,0.37659033078880405
400f21,rax,62109354,4348,masked,<alloc_1d_dbl>,mov,"mov, %rbx,%rax",1,0,30.326506,62.6865671641791,37.3134328358209,DATAXFER,0.39285714285714285
4012eb,rcx,62116206,5990,masked,<bpnn_create>,cmp,"cmp, %ecx,%ebx",1,0,30.329851,62.6865671641791,37.3134328358209,CONDITION,0.39040207522697795
400ccc,rbx,62124168,8831,crash,<bpnn_adjust_weights._omp_fn.1>,add,"add, $0x1,%rax",0,1,30.333739,63.18407960199005,36.81592039800995,INTEGER,0.3616600790513834
400cd0,rax,62137346,9689,masked,<bpnn_adjust_weights._omp_fn.1>,cmp,"cmp, %eax,%ebx",1,0,30.340174,63.18407960199005,36.81592039800995,CONDITION,0.37467018469656993
400ff5,rax,62139809,7885,masked,<bpnn_randomize_weights>,cmp,"cmp, %ebx,%r12d",1,0,30.341377,62.6865671641791,37.3134328358209,CONDITION,0.3639896373056995
400da6,rflags,62156892,5168,crash,<bpnn_layerforward._omp_fn.0>,add,"add, $0x1,%rax",0,1,30.349718,63.18407960199005,36.81592039800995,INTEGER,0.390625
400fe4,rcx,62163827,5450,crash,<bpnn_randomize_weights>,lea,"lea, (%rax,%rbx,4),%rbp",0,1,30.353105,63.18407960199005,36.81592039800995,INTEGER,0.37659033078880405
400cc5,rcx,62173608,7141,masked,<bpnn_adjust_weights._omp_fn.1>,add,"add, (%r8,%rax,8),%rcx",1,0,30.357881,63.18407960199005,36.81592039800995,INTEGER,0.41252699784017277
400fe4,rdx,62252227,6727,crash,<bpnn_randomize_weights>,lea,"lea, (%rax,%rbx,4),%rbp",0,1,30.39627,63.681592039801,36.318407960199,INTEGER,0.37659033078880405
400dac,rflags,62372904,7524,masked,<bpnn_layerforward._omp_fn.0>,addss,"addss, %xmm0,%xmm1",1,0,30.455196,64.17910447761194,35.82089552238806,FP,0.26506024096385544
400daa,rbx,62380045,10154,crash,<bpnn_layerforward._omp_fn.0>,cmp,"cmp, %eax,%ecx",0,1,30.458683,63.681592039801,36.318407960199,CONDITION,0.34408602150537637
400cbb,rflags,62385613,4748,masked,<bpnn_adjust_weights._omp_fn.1>,mov,"mov, %rsi,%rdx",1,0,30.461402,63.681592039801,36.318407960199,DATAXFER,0.3793103448275862
400ff1,rcx,62412595,7097,crash,<bpnn_randomize_weights>,cvtsi2ss,"cvtsi2ss, %eax,%xmm0",0,1,30.474577,63.681592039801,36.318407960199,CONVERT,0.3741851368970013
4012eb,rax,62420420,12735,masked,<bpnn_create>,cmp,"cmp, %ecx,%ebx",1,0,30.478398,64.17910447761194,35.82089552238806,CONDITION,0.39040207522697795
400fe0,rdi,62435858,8476,masked,<bpnn_randomize_weights>,mov,"mov, (%r15,%r14,8),%rax",1,0,30.485936,64.17910447761194,35.82089552238806,DATAXFER,0.36540962288686607
400fd0,rax,62447950,12182,masked,<bpnn_randomize_weights>,test,"test, %r12d,%r12d",1,0,30.491841,64.17910447761194,35.82089552238806,CONDITION,0.2916666666666667
400ff8,xmm0,62448276,11503,crash,<bpnn_randomize_weights>,mulss,"mulss, 0x1090(%rip),%xmm0",0,1,30.492,64.17910447761194,35.82089552238806,FP,0.3530895334174023
400fe8,xmm1,62511636,2650,crash,<bpnn_randomize_weights>,add,"add, $0x1,%rbx",0,1,30.522939,63.681592039801,36.318407960199,INTEGER,0.39768339768339767
400ff5,rcx,62523388,6868,crash,<bpnn_randomize_weights>,cmp,"cmp, %ebx,%r12d",0,1,30.528677,63.18407960199005,36.81592039800995,CONDITION,0.3639896373056995
400ff5,xmm0,62543099,1951,crash,<bpnn_randomize_weights>,cmp,"cmp, %ebx,%r12d",0,1,30.538302,63.18407960199005,36.81592039800995,CONDITION,0.3639896373056995
400ff1,rcx,62553585,2618,crash,<bpnn_randomize_weights>,cvtsi2ss,"cvtsi2ss, %eax,%xmm0",0,1,30.543422,62.6865671641791,37.3134328358209,CONVERT,0.3741851368970013
400fe0,rcx,62554585,2894,crash,<bpnn_randomize_weights>,mov,"mov, (%r15,%r14,8),%rax",0,1,30.54391,63.18407960199005,36.81592039800995,DATAXFER,0.36540962288686607
400cbe,xmm0,62583133,3846,crash,<bpnn_adjust_weights._omp_fn.1>,add,"add, (%r9,%rax,8),%rdx",0,1,30.55785,62.6865671641791,37.3134328358209,INTEGER,0.41434262948207173
400ccc,rflags,62632593,11917,masked,<bpnn_adjust_weights._omp_fn.1>,add,"add, $0x1,%rax",1,0,30.582002,62.6865671641791,37.3134328358209,INTEGER,0.3616600790513834
