IP,REG,fi,seg,result_class,FUC,INS,INS_FULL,Masked,Crash,Dynamic Execution,Masked%,Crash%
4013d4,xmm4,19603748,1457,masked,,,,1,0,28.520382,89.0547263682,10.9452736318
40144f,xmm3,19619588,786,masked,,,,1,0,28.543445,88.5572139303,11.4427860697
401421,xmm3,19619588,786,masked,,,,1,0,28.543445,88.0597014925,11.9402985075
40140d,rflags,19619588,786,masked,,,,1,0,28.543445,88.0597014925,11.9402985075
4013f6,xmm4,19626563,3092,masked,,,,1,0,28.553601,88.0597014925,11.9402985075
401421,xmm0,19636159,1784,masked,,,,1,0,28.567574,88.0597014925,11.9402985075
4013ca,xmm2,19638332,3373,masked,,,,1,0,28.570738,88.0597014925,11.9402985075
401487,xmm0,19724598,677,masked,,,,1,0,28.696346,87.5621890547,12.4378109453
4014a4,xmm1,19736452,2152,masked,,,,1,0,28.713606,87.5621890547,12.4378109453
4013e6,xmm4,19750980,2962,masked,,,,1,0,28.73476,87.0646766169,12.9353233831
401476,xmm0,19763426,1910,masked,,,,1,0,28.752882,86.5671641791,13.4328358209
401476,xmm0,19791700,4184,masked,,,,1,0,28.79405,86.5671641791,13.4328358209
40140d,xmm1,19894469,3800,masked,,,,1,0,28.943688,86.5671641791,13.4328358209
4013e6,xmm4,19900180,2460,masked,,,,1,0,28.952003,86.5671641791,13.4328358209
401440,xmm0,19902830,1783,masked,,,,1,0,28.955862,86.5671641791,13.4328358209
401408,r12,19929207,4157,masked,,,,1,0,28.994268,86.5671641791,13.4328358209
40146b,xmm1,19950123,1235,masked,,,,1,0,29.024723,87.0646766169,12.9353233831
40145e,xmm3,19950952,446,masked,,,,1,0,29.02593,87.0646766169,12.9353233831
401408,xmm2,19956595,3508,masked,,,,1,0,29.034147,87.0646766169,12.9353233831
401476,xmm2,19957878,3564,masked,,,,1,0,29.036015,87.0646766169,12.9353233831
40142d,xmm0,19964558,4470,masked,,,,1,0,29.045741,87.0646766169,12.9353233831
4013ca,xmm1,19970565,235,masked,,,,1,0,29.054488,87.0646766169,12.9353233831
401400,xmm0,19972977,4018,masked,,,,1,0,29.058,87.0646766169,12.9353233831
40149a,xmm0,20062628,494,masked,,,,1,0,29.188537,87.0646766169,12.9353233831
4014a4,xmm4,20082725,2469,masked,,,,1,0,29.217799,87.0646766169,12.9353233831
40146b,xmm4,20122394,4098,masked,,,,1,0,29.27556,87.0646766169,12.9353233831
401462,r12,20124096,2759,crash,,,,0,1,29.278038,87.0646766169,12.9353233831
40143d,xmm0,20124096,2759,masked,,,,1,0,29.278038,86.5671641791,13.4328358209
4013c6,xmm1,20132958,820,crash,,,,0,1,29.290941,86.5671641791,13.4328358209
401404,xmm1,20140851,2898,masked,,,,1,0,29.302434,86.5671641791,13.4328358209
4013c0,xmm3,20187519,2423,masked,,,,1,0,29.370385,86.5671641791,13.4328358209
4013d4,xmm0,20198292,1513,masked,,,,1,0,29.386071,86.5671641791,13.4328358209
40147d,xmm2,20199173,2737,masked,,,,1,0,29.387354,86.5671641791,13.4328358209
40144c,xmm2,20201818,3965,masked,,,,1,0,29.391206,86.5671641791,13.4328358209
40147d,xmm0,20215373,1485,masked,,,,1,0,29.410942,86.5671641791,13.4328358209
40147d,xmm4,20234075,4427,masked,,,,1,0,29.438174,86.5671641791,13.4328358209
401487,xmm2,20263018,693,masked,,,,1,0,29.480316,86.5671641791,13.4328358209
40147d,xmm0,20304049,1850,crash,,,,0,1,29.54006,86.5671641791,13.4328358209
40144f,r14,20307628,4453,crash,,,,0,1,29.545271,86.5671641791,13.4328358209
4013ce,xmm2,20314197,2701,masked,,,,1,0,29.554836,86.5671641791,13.4328358209
40143d,xmm0,20332633,3460,masked,,,,1,0,29.58168,87.0646766169,12.9353233831
40147d,xmm2,20339457,873,masked,,,,1,0,29.591616,87.0646766169,12.9353233831
4013da,xmm0,20360807,2105,masked,,,,1,0,29.622703,87.0646766169,12.9353233831
4014a4,xmm2,20360807,2105,masked,,,,1,0,29.622703,87.0646766169,12.9353233831
4013ca,xmm2,20370929,3810,masked,,,,1,0,29.637441,87.0646766169,12.9353233831
40147d,xmm4,20373635,4044,masked,,,,1,0,29.641381,86.5671641791,13.4328358209
4013f6,xmm0,20379920,1407,crash,,,,0,1,29.650532,86.5671641791,13.4328358209
4013c6,xmm0,20384439,2758,masked,,,,1,0,29.657112,86.5671641791,13.4328358209
401467,xmm4,20419419,1190,masked,,,,1,0,29.708045,86.5671641791,13.4328358209
4013f6,xmm2,20437044,3233,masked,,,,1,0,29.733708,86.5671641791,13.4328358209
40144c,xmm2,20471610,2847,masked,,,,1,0,29.784038,86.5671641791,13.4328358209
4014a1,xmm2,20479830,1935,masked,,,,1,0,29.796007,86.5671641791,13.4328358209
4014be,xmm4,20494324,3383,masked,,,,1,0,29.817111,86.5671641791,13.4328358209
4013c0,xmm2,20505092,1925,crash,,,,0,1,29.83279,86.5671641791,13.4328358209
401487,xmm0,20514998,1408,masked,,,,1,0,29.847213,86.5671641791,13.4328358209
4013c0,xmm0,20525495,3682,crash,,,,0,1,29.862498,86.5671641791,13.4328358209
4013c0,xmm3,20525495,3682,masked,,,,1,0,29.862498,86.5671641791,13.4328358209
4013ce,xmm1,20546872,3625,masked,,,,1,0,29.893624,86.5671641791,13.4328358209
40145e,xmm3,20553039,1459,masked,,,,1,0,29.902603,86.5671641791,13.4328358209
4013d4,rflags,20605085,4051,masked,,,,1,0,29.978385,86.5671641791,13.4328358209
401440,xmm1,20621105,1236,masked,,,,1,0,30.001711,86.5671641791,13.4328358209
4013fc,r12,20632170,3003,masked,,,,1,0,30.017823,86.5671641791,13.4328358209
40145a,xmm3,20632170,3003,crash,,,,0,1,30.017823,87.0646766169,12.9353233831
4013f6,xmm1,20644309,3175,masked,,,,1,0,30.035498,87.0646766169,12.9353233831
4014a1,xmm0,20660015,1356,crash,,,,0,1,30.058366,87.0646766169,12.9353233831
401462,xmm3,20660313,4053,masked,,,,1,0,30.0588,87.0646766169,12.9353233831
40144c,xmm0,20661399,1229,masked,,,,1,0,30.060382,86.5671641791,13.4328358209
4013c6,r14,20685877,3540,masked,,,,1,0,30.096023,86.5671641791,13.4328358209
4014a4,xmm3,20686747,4034,crash,,,,0,1,30.09729,86.5671641791,13.4328358209
4013c0,xmm4,20697887,2874,masked,,,,1,0,30.11351,87.0646766169,12.9353233831
40140d,xmm0,20698440,2191,masked,,,,1,0,30.114315,87.5621890547,12.4378109453
4013ec,xmm0,20701541,2844,masked,,,,1,0,30.118831,87.0646766169,12.9353233831
40142d,xmm0,20710564,2077,masked,,,,1,0,30.131969,87.0646766169,12.9353233831
401404,xmm0,20717864,809,masked,,,,1,0,30.142598,87.0646766169,12.9353233831
40144f,xmm2,20752938,4234,masked,,,,1,0,30.193668,86.5671641791,13.4328358209
4013d4,xmm0,20787595,3848,masked,,,,1,0,30.24413,86.5671641791,13.4328358209
4013f2,r14,20790907,4398,masked,,,,1,0,30.248953,86.5671641791,13.4328358209
40144c,xmm0,20812187,1795,masked,,,,1,0,30.279938,86.5671641791,13.4328358209
401437,xmm2,20824331,2866,masked,,,,1,0,30.29762,86.5671641791,13.4328358209
401462,xmm4,20824463,4109,masked,,,,1,0,30.297812,86.5671641791,13.4328358209
4013e6,xmm0,20847122,2550,masked,,,,1,0,30.330805,86.5671641791,13.4328358209
40146b,xmm3,20868983,3846,crash,,,,0,1,30.362636,86.5671641791,13.4328358209
4013c0,xmm0,20872328,1554,masked,,,,1,0,30.367506,86.5671641791,13.4328358209
40140d,xmm0,20875475,2936,masked,,,,1,0,30.372089,86.0696517413,13.9303482587
4013e0,xmm2,20875475,2936,masked,,,,1,0,30.372089,86.0696517413,13.9303482587
40148e,xmm0,20881709,3608,masked,,,,1,0,30.381166,86.0696517413,13.9303482587
4013ca,xmm1,20893898,3259,crash,,,,0,1,30.398913,85.5721393035,14.4278606965
40144f,xmm3,20929563,2328,masked,,,,1,0,30.450844,85.5721393035,14.4278606965
40149a,xmm3,20971873,4142,crash,,,,0,1,30.51245,85.5721393035,14.4278606965
4013c6,xmm0,20974202,942,masked,,,,1,0,30.515841,86.0696517413,13.9303482587
401446,xmm2,20977417,1141,masked,,,,1,0,30.520522,86.0696517413,13.9303482587
4013e0,xmm2,20981062,4028,masked,,,,1,0,30.525829,86.0696517413,13.9303482587
4013d4,xmm0,21005532,3089,crash,,,,0,1,30.561459,86.0696517413,13.9303482587
40147d,r14,21021883,1537,masked,,,,1,0,30.585267,86.0696517413,13.9303482587
401421,r12,21021883,1537,masked,,,,1,0,30.585267,86.0696517413,13.9303482587
401446,xmm1,21031644,2489,masked,,,,1,0,30.599479,86.0696517413,13.9303482587
40145a,xmm3,21031644,2489,masked,,,,1,0,30.599479,86.0696517413,13.9303482587
40141d,xmm0,21036606,4359,masked,,,,1,0,30.606704,86.0696517413,13.9303482587
4013f2,rflags,21036606,4359,masked,,,,1,0,30.606704,86.0696517413,13.9303482587
40141d,xmm3,21046663,3982,masked,,,,1,0,30.621348,85.5721393035,14.4278606965
401408,xmm3,21048615,203,masked,,,,1,0,30.62419,85.5721393035,14.4278606965
4013c6,xmm2,21065283,3405,crash,,,,0,1,30.64846,85.0746268657,14.9253731343
40144f,xmm1,21091378,3894,crash,,,,0,1,30.686456,84.5771144279,15.4228855721
401404,xmm1,21099483,934,masked,,,,1,0,30.698257,84.5771144279,15.4228855721
401462,xmm2,21135854,1037,masked,,,,1,0,30.751215,84.5771144279,15.4228855721
401421,xmm0,21137697,2272,masked,,,,1,0,30.753899,84.5771144279,15.4228855721
40142d,xmm0,21139476,3927,masked,,,,1,0,30.756489,84.5771144279,15.4228855721
401404,xmm1,21139788,20,crash,,,,0,1,30.756943,84.5771144279,15.4228855721
4013da,xmm1,21153713,4086,masked,,,,1,0,30.777219,84.5771144279,15.4228855721
401431,xmm2,21162443,125,crash,,,,0,1,30.78993,84.5771144279,15.4228855721
401421,xmm2,21202085,2348,crash,,,,0,1,30.847651,84.07960199,15.92039801
4013e0,xmm3,21202085,2348,masked,,,,1,0,30.847651,84.07960199,15.92039801
401427,xmm0,21204369,2703,masked,,,,1,0,30.850977,84.07960199,15.92039801
4013ec,xmm3,21245890,1337,masked,,,,1,0,30.911434,84.07960199,15.92039801
4013c6,xmm0,21268186,2834,masked,,,,1,0,30.943898,84.07960199,15.92039801
401467,xmm0,21270324,1981,masked,,,,1,0,30.947011,84.07960199,15.92039801
40144c,xmm2,21282345,2749,masked,,,,1,0,30.964514,84.07960199,15.92039801
401431,xmm1,21290468,3093,masked,,,,1,0,30.976342,84.07960199,15.92039801
4013c6,xmm1,21299650,4319,masked,,,,1,0,30.989712,84.07960199,15.92039801
40141d,rflags,21304602,4192,masked,,,,1,0,30.996922,84.07960199,15.92039801
401414,xmm0,21332896,3216,masked,,,,1,0,31.03812,84.07960199,15.92039801
4013ce,r12,21334168,4129,masked,,,,1,0,31.039972,84.07960199,15.92039801
4014a1,xmm3,21346407,1985,masked,,,,1,0,31.057792,84.07960199,15.92039801
401487,r12,21362967,4237,masked,,,,1,0,31.081905,84.07960199,15.92039801
4014a1,xmm3,21371927,2883,masked,,,,1,0,31.094951,84.07960199,15.92039801
40148e,xmm2,21380114,168,masked,,,,1,0,31.106872,84.07960199,15.92039801
40148e,r14,21402939,2894,masked,,,,1,0,31.140106,84.07960199,15.92039801
4014a1,xmm0,21409616,503,crash,,,,0,1,31.149828,84.5771144279,15.4228855721
40148e,xmm0,21416919,3,masked,,,,1,0,31.160462,84.5771144279,15.4228855721
4013c6,xmm3,21433119,4244,masked,,,,1,0,31.18405,84.5771144279,15.4228855721
40140d,xmm1,21505763,2465,masked,,,,1,0,31.289824,84.5771144279,15.4228855721
4013ca,xmm3,21516160,3774,masked,,,,1,0,31.304962,84.5771144279,15.4228855721
4013fc,xmm0,21525403,3930,masked,,,,1,0,31.318421,84.5771144279,15.4228855721
40148e,xmm0,21584370,2094,masked,,,,1,0,31.40428,84.5771144279,15.4228855721
40141d,xmm4,21601830,3571,masked,,,,1,0,31.429703,84.5771144279,15.4228855721
4013e0,xmm4,21605974,4519,masked,,,,1,0,31.435737,84.5771144279,15.4228855721
4013f6,xmm4,21646778,1144,masked,,,,1,0,31.49515,84.5771144279,15.4228855721
401414,xmm4,21646778,1144,masked,,,,1,0,31.49515,84.5771144279,15.4228855721
4013ec,rflags,21662365,3267,masked,,,,1,0,31.517845,84.5771144279,15.4228855721
40143d,xmm0,21663571,4485,masked,,,,1,0,31.519601,85.0746268657,14.9253731343
40141d,r14,21698650,275,masked,,,,1,0,31.570678,85.0746268657,14.9253731343
40141d,xmm2,21699799,3691,masked,,,,1,0,31.572351,85.0746268657,14.9253731343
4014a1,xmm4,21746971,4436,masked,,,,1,0,31.641036,85.0746268657,14.9253731343
4013ca,xmm0,21774777,2845,masked,,,,1,0,31.681524,85.0746268657,14.9253731343
40148e,xmm4,21788426,840,masked,,,,1,0,31.701397,85.0746268657,14.9253731343
401476,xmm0,21792454,1357,crash,,,,0,1,31.707262,85.0746268657,14.9253731343
401462,xmm0,21836202,3119,masked,,,,1,0,31.770962,84.5771144279,15.4228855721
401446,xmm2,21842749,516,masked,,,,1,0,31.780495,85.0746268657,14.9253731343
401440,xmm4,21848279,4031,masked,,,,1,0,31.788547,85.0746268657,14.9253731343
401446,xmm1,21904163,328,masked,,,,1,0,31.869917,85.0746268657,14.9253731343
40141d,xmm3,21941692,900,masked,,,,1,0,31.924561,85.0746268657,14.9253731343
401446,xmm4,21941692,900,crash,,,,0,1,31.924561,85.0746268657,14.9253731343
4014a1,r12,21974261,618,masked,,,,1,0,31.971984,85.0746268657,14.9253731343
40145a,xmm0,21979931,4460,masked,,,,1,0,31.980239,85.0746268657,14.9253731343
401440,xmm0,22010482,1483,masked,,,,1,0,32.024723,85.5721393035,14.4278606965
4014a1,xmm0,22043278,2358,masked,,,,1,0,32.072476,85.5721393035,14.4278606965
40144f,xmm3,22078997,4246,masked,,,,1,0,32.124485,86.0696517413,13.9303482587
4013f6,xmm0,22100221,1718,masked,,,,1,0,32.155389,86.0696517413,13.9303482587
40147d,xmm0,22100221,1718,masked,,,,1,0,32.155389,86.0696517413,13.9303482587
40141d,xmm3,22103778,4266,masked,,,,1,0,32.160568,86.0696517413,13.9303482587
40148e,xmm3,22103778,4266,masked,,,,1,0,32.160568,86.0696517413,13.9303482587
4013f6,xmm0,22104938,3592,masked,,,,1,0,32.162257,85.5721393035,14.4278606965
4013da,xmm0,22130610,1662,masked,,,,1,0,32.199637,85.5721393035,14.4278606965
4014a1,xmm3,22132742,3590,masked,,,,1,0,32.202741,85.5721393035,14.4278606965
4013da,xmm3,22153246,3841,masked,,,,1,0,32.232596,85.5721393035,14.4278606965
401408,xmm2,22163693,4211,masked,,,,1,0,32.247807,86.0696517413,13.9303482587
401437,xmm3,22163693,4211,crash,,,,0,1,32.247807,85.5721393035,14.4278606965
401431,xmm0,22178478,231,masked,,,,1,0,32.269335,85.5721393035,14.4278606965
401427,xmm3,22196098,1447,masked,,,,1,0,32.294991,85.5721393035,14.4278606965
401453,xmm3,22199797,2462,masked,,,,1,0,32.300377,85.5721393035,14.4278606965
4013c6,xmm0,22213975,713,masked,,,,1,0,32.321021,85.5721393035,14.4278606965
4014a1,xmm2,22213975,713,crash,,,,0,1,32.321021,85.0746268657,14.9253731343
4013c0,xmm0,22229638,3907,masked,,,,1,0,32.343827,85.0746268657,14.9253731343
401404,xmm0,22278659,1647,masked,,,,1,0,32.415204,85.0746268657,14.9253731343
401400,xmm3,22355879,2379,crash,,,,0,1,32.527641,85.0746268657,14.9253731343
401462,xmm0,22364759,4233,masked,,,,1,0,32.540571,85.0746268657,14.9253731343
401421,xmm0,22377086,1755,masked,,,,1,0,32.55852,85.0746268657,14.9253731343
4013c6,xmm2,22426262,1536,masked,,,,1,0,32.630123,85.0746268657,14.9253731343
401408,xmm4,22428112,317,masked,,,,1,0,32.632817,84.5771144279,15.4228855721
40145e,xmm4,22442854,2813,masked,,,,1,0,32.654282,84.5771144279,15.4228855721
40141d,xmm2,22482093,4388,masked,,,,1,0,32.711416,84.07960199,15.92039801
40148e,rflags,22492773,2475,masked,,,,1,0,32.726967,84.07960199,15.92039801
4013da,xmm1,22500963,3935,masked,,,,1,0,32.738892,84.5771144279,15.4228855721
4013ce,xmm4,22500963,3935,crash,,,,0,1,32.738892,84.5771144279,15.4228855721
401421,xmm4,22520359,916,masked,,,,1,0,32.767133,84.5771144279,15.4228855721
4013c0,xmm3,22528810,2455,masked,,,,1,0,32.779439,84.5771144279,15.4228855721
4014a1,xmm3,22551794,3207,crash,,,,0,1,32.812905,84.5771144279,15.4228855721
40144c,xmm1,22565471,722,masked,,,,1,0,32.832819,85.0746268657,14.9253731343
4013da,xmm3,22570772,4114,masked,,,,1,0,32.840538,85.0746268657,14.9253731343
401421,xmm0,22572355,1510,masked,,,,1,0,32.842843,85.5721393035,14.4278606965
401414,xmm0,22584705,1005,masked,,,,1,0,32.860825,85.5721393035,14.4278606965
4013f6,xmm0,22593389,3806,masked,,,,1,0,32.873469,85.0746268657,14.9253731343
40145e,xmm3,22606629,2070,masked,,,,1,0,32.892747,84.5771144279,15.4228855721
401476,xmm2,22609678,3386,masked,,,,1,0,32.897187,85.0746268657,14.9253731343
401431,r14,22609678,3386,masked,,,,1,0,32.897187,85.0746268657,14.9253731343
4013da,xmm3,22630126,845,masked,,,,1,0,32.92696,85.0746268657,14.9253731343
401414,xmm3,22642117,3906,masked,,,,1,0,32.94442,85.0746268657,14.9253731343
40141d,xmm0,22663345,2295,masked,,,,1,0,32.975329,85.0746268657,14.9253731343
40140d,xmm0,22688048,2304,crash,,,,0,1,33.011298,85.0746268657,14.9253731343
401487,xmm2,22701034,602,crash,,,,0,1,33.030207,85.0746268657,14.9253731343
40140d,xmm0,22701034,602,masked,,,,1,0,33.030207,85.0746268657,14.9253731343
4014a1,xmm2,22730700,1063,crash,,,,0,1,33.073402,85.0746268657,14.9253731343
401453,rflags,22741011,1489,crash,,,,0,1,33.088415,85.5721393035,14.4278606965
4013f2,xmm3,22756688,2343,masked,,,,1,0,33.111242,86.0696517413,13.9303482587
401431,xmm1,22765798,4317,masked,,,,1,0,33.124507,86.0696517413,13.9303482587
40141d,xmm0,22785741,1314,masked,,,,1,0,33.153545,86.0696517413,13.9303482587
4013ec,xmm1,22794943,1947,masked,,,,1,0,33.166943,86.0696517413,13.9303482587
4013ec,xmm3,22825087,2655,masked,,,,1,0,33.210835,86.0696517413,13.9303482587
401453,xmm1,22836206,4016,masked,,,,1,0,33.227025,86.5671641791,13.4328358209
40143d,xmm0,22850252,1815,masked,,,,1,0,33.247476,86.5671641791,13.4328358209
40141d,xmm2,22850508,3129,crash,,,,0,1,33.247849,87.0646766169,12.9353233831
401446,xmm4,22895304,4232,masked,,,,1,0,33.313075,87.5621890547,12.4378109453
40146b,xmm4,22895528,3752,masked,,,,1,0,33.313401,87.5621890547,12.4378109453
40147d,xmm0,22900911,3128,masked,,,,1,0,33.321239,87.5621890547,12.4378109453
4014a1,xmm3,22900911,3128,masked,,,,1,0,33.321239,87.0646766169,12.9353233831
4014a4,xmm1,22900911,3128,masked,,,,1,0,33.321239,87.0646766169,12.9353233831
40141d,xmm2,22917156,2557,masked,,,,1,0,33.344892,87.0646766169,12.9353233831
4013ca,r14,22919854,3411,masked,,,,1,0,33.348821,87.0646766169,12.9353233831
401414,xmm3,23006640,2003,masked,,,,1,0,33.475186,87.0646766169,12.9353233831
40145e,xmm0,23047660,2270,masked,,,,1,0,33.534914,87.0646766169,12.9353233831
40141d,xmm2,23053586,3529,masked,,,,1,0,33.543542,87.0646766169,12.9353233831
40144f,xmm0,23062910,1423,masked,,,,1,0,33.557119,87.0646766169,12.9353233831
40142d,xmm1,23062910,1423,masked,,,,1,0,33.557119,87.0646766169,12.9353233831
4013ca,xmm0,23065536,4288,masked,,,,1,0,33.560942,87.0646766169,12.9353233831
4013d4,xmm1,23127494,1793,masked,,,,1,0,33.651157,87.0646766169,12.9353233831
4013c6,xmm3,23160101,3009,masked,,,,1,0,33.698634,87.0646766169,12.9353233831
40141d,xmm0,23160101,3009,masked,,,,1,0,33.698634,87.0646766169,12.9353233831
4014a1,xmm3,23160184,3711,masked,,,,1,0,33.698755,87.0646766169,12.9353233831
4013e6,xmm1,23167275,2704,masked,,,,1,0,33.70908,87.5621890547,12.4378109453
401408,xmm4,23210233,3258,crash,,,,0,1,33.771629,87.5621890547,12.4378109453
40144f,xmm1,23213613,4,masked,,,,1,0,33.776551,87.5621890547,12.4378109453
4013ce,xmm0,23231217,1232,masked,,,,1,0,33.802183,87.0646766169,12.9353233831
4013ec,xmm2,23231217,1232,masked,,,,1,0,33.802183,86.5671641791,13.4328358209
4013da,xmm0,23282440,4541,masked,,,,1,0,33.876767,86.5671641791,13.4328358209
4013c6,xmm0,23310351,3939,masked,,,,1,0,33.917407,86.5671641791,13.4328358209
401414,xmm1,23313948,2527,masked,,,,1,0,33.922644,86.5671641791,13.4328358209
40141d,xmm2,23334239,758,masked,,,,1,0,33.952189,86.5671641791,13.4328358209
4013ca,xmm4,23360713,3302,masked,,,,1,0,33.990737,86.5671641791,13.4328358209
40149a,xmm2,23360713,3302,crash,,,,0,1,33.990737,86.5671641791,13.4328358209
4013c6,r14,23360713,3302,masked,,,,1,0,33.990737,86.5671641791,13.4328358209
40142d,xmm0,23379107,2846,masked,,,,1,0,34.017519,86.5671641791,13.4328358209
40144f,xmm0,23399941,3324,masked,,,,1,0,34.047855,86.5671641791,13.4328358209
4013f6,xmm4,23420023,2553,masked,,,,1,0,34.077096,86.5671641791,13.4328358209
4013f2,xmm0,23420023,2553,masked,,,,1,0,34.077096,86.5671641791,13.4328358209
401440,r12,23426683,4411,masked,,,,1,0,34.086793,86.5671641791,13.4328358209
4014a1,xmm1,23426683,4411,masked,,,,1,0,34.086793,86.5671641791,13.4328358209
40147d,xmm3,23448255,2369,crash,,,,0,1,34.118203,87.0646766169,12.9353233831
4013da,xmm0,23472262,3871,masked,,,,1,0,34.153158,87.0646766169,12.9353233831
4013f6,xmm2,23476767,1945,masked,,,,1,0,34.159718,87.0646766169,12.9353233831
401414,xmm2,23477153,2327,masked,,,,1,0,34.16028,87.0646766169,12.9353233831
4013f2,xmm2,23495584,3203,masked,,,,1,0,34.187117,87.0646766169,12.9353233831
40145e,xmm0,23539052,2397,masked,,,,1,0,34.250409,86.5671641791,13.4328358209
40146b,xmm2,23578152,3964,masked,,,,1,0,34.30734,87.0646766169,12.9353233831
401427,xmm0,23608736,2969,masked,,,,1,0,34.351872,87.0646766169,12.9353233831
4013da,r12,23652608,3166,masked,,,,1,0,34.415753,87.0646766169,12.9353233831
401404,xmm0,23669873,428,masked,,,,1,0,34.440891,87.0646766169,12.9353233831
401431,xmm3,23672523,985,masked,,,,1,0,34.44475,87.0646766169,12.9353233831
4013e6,xmm3,23683236,313,masked,,,,1,0,34.460349,87.0646766169,12.9353233831
4014a4,xmm2,23692248,3377,masked,,,,1,0,34.473471,87.0646766169,12.9353233831
401414,xmm2,23706237,2160,masked,,,,1,0,34.493839,87.0646766169,12.9353233831
401414,xmm1,23746225,3911,masked,,,,1,0,34.552064,87.0646766169,12.9353233831
4013b0,xmm3,23778866,1987,crash,,,,0,1,34.599591,87.0646766169,12.9353233831
4014a4,xmm0,23811966,2689,masked,,,,1,0,34.647787,87.0646766169,12.9353233831
401431,xmm3,23812085,992,crash,,,,0,1,34.64796,87.0646766169,12.9353233831
40147d,xmm3,23833895,1379,masked,,,,1,0,34.679717,87.0646766169,12.9353233831
4013ec,xmm3,23842495,238,masked,,,,1,0,34.692239,87.0646766169,12.9353233831
4013e6,r14,23848687,234,crash,,,,0,1,34.701255,87.0646766169,12.9353233831
401440,xmm4,23863667,39,masked,,,,1,0,34.723066,87.5621890547,12.4378109453
4013e6,xmm3,23883137,4122,masked,,,,1,0,34.751416,87.5621890547,12.4378109453
4013da,xmm2,23885698,3316,crash,,,,0,1,34.755145,87.5621890547,12.4378109453
401431,xmm0,23901979,1451,masked,,,,1,0,34.778851,87.5621890547,12.4378109453
401440,xmm0,23910368,1630,crash,,,,0,1,34.791066,87.0646766169,12.9353233831
4013fc,xmm1,23920445,949,masked,,,,1,0,34.805738,87.5621890547,12.4378109453
4012a0,xmm1,23920445,949,masked,,,,1,0,34.805738,87.5621890547,12.4378109453
400da4,xmm1,23929182,4241,masked,,,,1,0,34.81846,87.5621890547,12.4378109453
40148e,xmm2,23933571,3264,masked,,,,1,0,34.824851,88.0597014925,11.9402985075
40141d,xmm0,23940274,830,masked,,,,1,0,34.834611,88.0597014925,11.9402985075
4014a4,xmm3,23943157,89,masked,,,,1,0,34.838808,88.0597014925,11.9402985075
401400,r12,23952807,118,crash,,,,0,1,34.852859,88.0597014925,11.9402985075
4013c0,xmm3,23967762,1438,masked,,,,1,0,34.874635,88.0597014925,11.9402985075
401408,xmm2,23986427,4252,crash,,,,0,1,34.901812,88.0597014925,11.9402985075
401427,xmm0,24026754,3467,masked,,,,1,0,34.96053,87.5621890547,12.4378109453
4014a4,xmm1,24033393,3205,masked,,,,1,0,34.970197,87.5621890547,12.4378109453
401421,xmm4,24033393,3205,masked,,,,1,0,34.970197,87.5621890547,12.4378109453
40145e,xmm2,24048458,3971,masked,,,,1,0,34.992133,87.5621890547,12.4378109453
401453,xmm2,24048458,3971,masked,,,,1,0,34.992133,87.5621890547,12.4378109453
4014a4,xmm4,24048481,245,masked,,,,1,0,34.992166,87.5621890547,12.4378109453
401404,xmm3,24075897,1788,masked,,,,1,0,35.032085,88.0597014925,11.9402985075
4013c0,xmm4,24090597,556,masked,,,,1,0,35.053489,88.0597014925,11.9402985075
401400,xmm1,24106265,711,masked,,,,1,0,35.076303,88.0597014925,11.9402985075
401414,xmm0,24114684,1824,masked,,,,1,0,35.088562,88.0597014925,11.9402985075
401404,xmm2,24119454,4005,crash,,,,0,1,35.095507,88.0597014925,11.9402985075
40144f,xmm0,24140218,43,crash,,,,0,1,35.12574,88.0597014925,11.9402985075
4013c6,xmm4,24190108,1990,masked,,,,1,0,35.198383,88.0597014925,11.9402985075
40140d,xmm1,24190108,1990,masked,,,,1,0,35.198383,88.0597014925,11.9402985075
4013e0,xmm3,24190485,2261,masked,,,,1,0,35.198932,88.0597014925,11.9402985075
4013ca,xmm0,24193929,1070,masked,,,,1,0,35.203947,88.0597014925,11.9402985075
4014a1,xmm4,24217590,3936,masked,,,,1,0,35.238399,88.0597014925,11.9402985075
4014a1,xmm3,24218371,3084,masked,,,,1,0,35.239536,88.0597014925,11.9402985075
401404,xmm1,24218371,3084,masked,,,,1,0,35.239536,88.5572139303,11.4427860697
40141d,rflags,24227584,70,masked,,,,1,0,35.25295,89.0547263682,10.9452736318
40141d,xmm1,24248797,1599,masked,,,,1,0,35.283838,89.0547263682,10.9452736318
401462,xmm2,24255811,3276,masked,,,,1,0,35.29405,89.552238806,10.447761194
40144f,xmm4,24262176,3644,masked,,,,1,0,35.303318,90.0497512438,9.95024875622
40149a,xmm4,24265481,806,masked,,,,1,0,35.308131,90.0497512438,9.95024875622
4013f6,xmm2,24271609,1786,masked,,,,1,0,35.317053,89.552238806,10.447761194
4013fc,xmm2,24322195,890,masked,,,,1,0,35.390709,89.552238806,10.447761194
4014a1,xmm1,24322195,890,masked,,,,1,0,35.390709,89.552238806,10.447761194
40148e,xmm0,24327901,4239,masked,,,,1,0,35.399018,89.552238806,10.447761194
401476,xmm1,24327901,4239,masked,,,,1,0,35.399018,89.552238806,10.447761194
40145a,xmm2,24332957,1851,masked,,,,1,0,35.406379,89.552238806,10.447761194
401408,xmm3,24379580,2911,masked,,,,1,0,35.474265,90.0497512438,9.95024875622
